Label,Parent,Geometry/Area,Geometry/Perimeter,Lobeyness/Circularity,CellCenters(x),CellCenters(y)
356,0,6725,417.055,2.05818548832639,862.450260223048,984.03687732342
357,0,4913,331.195,1.77668696148602,865.839202116833,114.552208426623
358,0,7834,512.071,2.66358727375316,886.284401327547,1148.59777891243
359,0,2563,330.563,3.3927355723068,872.494732735076,9.37768240343348
360,0,5017,381.518,2.30874570478085,881.686067370939,592.506278652581
361,0,4233,312.719,1.83844399685611,873.026931254429,557.812426175289
362,0,7701,524.857,2.84659052912335,912.038306713414,43.4508505388911
363,0,655,96.074,1.12140007671666,827.835114503817,504.389312977099
364,0,490,85.969,1.20026683459081,827.920408163265,261.755102040816
365,0,794,101.219,1.02681857939745,839.26322418136,414.259445843829
366,0,4367,332.822,2.01851042214206,895.132814288986,694.337989466453
367,0,2264,223.768,1.75998786721939,867.047703180212,250.616607773852
368,0,391,80.32,1.31298806437418,843.76726342711,198.414322250639
369,0,728,99.59,1.08415211506274,847.619505494505,1215.60164835165
370,0,162,50.68,1.2616774293385,841.851851851852,267.697530864198
372,0,3212,242.588,1.45798557560162,871.772104607721,514.332191780822
373,0,5215,453.575,3.13930883079113,951.70987535954,909.552253116011
374,0,4760,423.018,2.99158177263964,927.288865546219,285.712605042017
375,0,3111,257.955,1.7020723845193,889.443908711025,1217.1906139505
377,0,2160,207.929,1.59281931940478,883.674074074074,1114.28287037037
378,0,4032,395.105,3.08102103833404,919.905009920635,623.025545634921
379,0,632,91.981,1.06529358394279,862.080696202532,854.621835443038
380,0,686,98.399,1.12317490105701,865.075801749271,154.446064139942
381,0,1429,149.831,1.2501475190963,870.579426172148,403.713785864241
382,0,4793,373.506,2.31620968058897,933.402879198832,940.197997079074
384,0,5601,410.92,2.39904902084984,930.347795036601,156.430101767542
385,0,9646,634.556,3.32187119086086,1005.22382334646,66.1056396433755
386,0,3062,266.224,1.84195645255175,912.038863487916,830.19399085565
387,0,3230,252.083,1.56557807617733,910.761919504644,1089.45108359133
388,0,2175,186.815,1.27689257966572,903.801379310345,860.060689655172
389,0,1901,188.306,1.48435006375712,910.799053129932,255.173066806944
390,0,2215,197.475,1.40100811363139,908.674492099323,415.830248306998
391,0,4791,406.328,2.7423158018101,960.682321018577,362.508870799416
393,0,3740,301.909,1.93941456623305,960.211229946524,518.272192513369
394,0,5944,438.359,2.57259363204013,1006.21887617766,1072.24343876178
395,0,8109,607.936,3.62692486500986,1061.17474411148,485.165248489333
396,0,5330,414.367,2.56349957130259,973.774108818011,115.807879924953
399,0,9559,611.917,3.11718596259288,1051.6201485511,1130.50653834083
401,0,2988,212.956,1.20778408986058,952.278447121821,767.656961178046
402,0,5358,424.804,2.68018407022684,969.762784621127,997.291713325868
403,0,640,90.335,1.0146640181846,934.8125,395.9296875
406,0,1509,163.311,1.40647420798348,964.0337972167,600.652087475149
407,0,548,87.424,1.10986696312331,943.527372262774,258.016423357664
408,0,4259,378.762,2.68049683112021,1002.1389997652,550.936370039915
409,0,7,5.88,0.393049047459745,955.428571428571,1
410,0,5874,491.765,3.27620769023559,1033.35478379299,645.473953013279
411,0,4741,332.848,1.8595680856817,1004.59924066653,846.209871335161
412,0,4297,287.265,1.52823525047544,991.900395624855,241.359320456132
414,0,2963,244.665,1.60768951001451,978.939588255147,393.502868714141
416,0,1943,185.407,1.4078928034116,981.009264024704,16.8800823468863
417,0,1023,130.743,1.32969303591725,976.143695014663,672.999022482893
418,0,531,82.735,1.0258270750182,966.998116760829,690.060263653484
419,0,2533,229.506,1.65479055661839,1010.03711014607,690.718910382945
420,0,832,130.048,1.61761127321863,991.507211538462,1194.46875
421,0,214,97.165,3.51071902400313,999.121495327103,3.03738317757009
422,0,4424,365.219,2.39928447416366,1051.64240506329,883.300632911392
