Label,centerX,centerY,perimeter,area,ch_perimeter,ch_area,pconvexity,aconvexity
431,2031.4532453245324,2548.7205720572056,124.8111831820431,909,122.64434114522246,980.9999999999998,0.9826390393746993,0.9266055045871562
432,2057.0762282441065,2597.860541969597,332.2914139223983,4539,286.6795064145898,5672.499999999999,0.8627352209634268,0.8001762891141473
433,2031.2362110311751,2090.058752997602,120.46803743153548,834,117.22505876120782,912.4999999999999,0.9730801734678319,0.9139726027397261
434,2286.8182849005852,815.0558910395022,2946.9902576697323,75844,1477.9696587777335,131077.99999999997,0.5015183388988892,0.5786173118295977
435,2201.7426856144084,2231.4403576766217,1824.209378290989,39477,1122.08448190135,69590.00000000001,0.615107287164906,0.5672797815778128
436,2041.9369658119658,1245.3461538461538,122.66904755831214,936,121.35254290377642,992.0000000000001,0.9892678334042668,0.9435483870967741
437,2054.923995127893,1297.2562728380024,307.2203461105329,4105,269.28988997491456,5005.000000000002,0.8765366401808181,0.8201798201798198
438,2326.910574962829,637.2919112800625,2886.2501422995547,65239,1577.9777428469329,131537.49999999997,0.5467224478297348,0.4959726313788845
439,2063.286900369004,2874.3948339483395,141.698484809835,1084,140.81849237582543,1131.5,0.9937896835298516,0.9580203269995581
440,2089.355341083571,393.488703663084,291.79393923934,4559,274.62709127250395,5074.000000000001,0.9411679076968245,0.8985021679148599
441,2236.733645034599,2680.619861604638,1321.7098115668775,26735,899.9213699962794,42799.5,0.6808766660583605,0.6246568301031554
442,2372.4128321251374,1852.134225698255,2682.5323215059634,64697,1585.673478406383,113997.99999999996,0.5911106702029193,0.5675275004824648
443,2083.8161201348453,831.6166104811523,244.99494936611666,3263,227.01495920378815,3774.5000000000005,0.9266107721451046,0.8644853622996422
444,2104.194339996042,447.00831189392443,344.63455967290594,5053,303.16615957690084,6194.0,0.8796742841595372,0.8157894736842105
445,2308.5120237351657,1083.4946752029982,2568.8094500784887,64040,1278.3159166995324,109723.5,0.49762971584384125,0.5836488992786413
446,2090.2039381153304,1589.4964838255978,204.7523086789974,2133,192.72129081260834,2501.5,0.941241112522688,0.8526883869678193
447,2280.236513960423,195.0957802475829,2761.176982446636,66402,1251.9361081732693,111076.50000000001,0.45340668712367294,0.597804216013288
448,2179.6706981858165,2043.2852605216542,882.0924958366747,16371,619.2271170329744,24170.99999999999,0.7019979423423509,0.6772992428943778
449,2164.344579397211,824.9483580746738,635.6417023478423,11115,502.76147152649037,16313.999999999996,0.7909510494189762,0.6813166605369623
450,2179.5126355978427,1900.139688503727,1037.5016587651644,16501,637.6753522653333,28373.500000000007,0.6146258628870968,0.5815637831074769
451,2104.0939431396787,1612.3671199011126,113.39696961966999,809,111.89540967251945,857.0000000000002,0.9867583767697962,0.9439906651108516
452,2107.3383783783784,858.4745945945946,121.74011537017762,925,120.46386021825863,977.4999999999999,0.9895165603545039,0.9462915601023019
453,2357.913350566134,1376.223905049696,3235.588237416179,82401,1660.4325131035444,160357.0,0.5131779420824896,0.5138597005431631
454,2150.1825185185185,41.809777777777775,418.63455967290594,6750,347.9017176629931,8499.500000000004,0.8310391715744183,0.7941643626095649
455,2156.7261663286004,2564.4718052738335,515.0437226013958,7395,386.8731688182674,9990.500000000002,0.7511462655330283,0.7402031930333816
456,2144.0268249780124,510.93381706244503,311.66399692442883,4548,280.75705128056956,5375.499999999999,0.9008324800141947,0.8460608315505536
457,2141.280336800396,1612.827142149579,334.8061325481598,4038,280.3255591658868,5511.499999999999,0.8372772536523466,0.7326499138165655
458,2226.9117814097303,1667.8095538587745,901.1513703397204,15847,643.201384681848,26017.0,0.7137550980357171,0.6091017411692355
459,2147.593533487298,463.2009237875289,118.12489168102785,866,117.25872061892035,919.9999999999999,0.9926673282000003,0.9413043478260871
460,2151.838161838162,117.31768231768231,126.36753236814714,1001,125.01534636635377,1072.0,0.9892995773799393,0.933768656716418
461,2151.557894736842,2877.178947368421,97.94112549695429,570,99.49254699766263,590.5,1.015840347891005,0.9652836579170194
462,2213.2779156327542,1598.3542872897713,477.61731573020285,7254,368.8961134455121,9405.500000000004,0.7723675446764888,0.7712508638562541
463,2369.862603931835,1610.0951445955445,1884.3637072235397,41253,1157.3816448315656,81238.99999999997,0.6142028953300505,0.5077979788032844
464,2177.1564129301355,1636.3597497393118,124.91168824543144,959,122.10623582349103,1014.5000000000002,0.9775405131309398,0.945293247905372
465,2205.4796169630645,2574.5868673050613,274.69343417595167,3655,248.42609506285424,4222.5,0.9043758028221666,0.8656009473060983
466,2226.4870149945896,85.47325707219045,659.8132752230962,12938,518.5500878567098,18180.5,0.7859042964562626,0.7116415940155661
467,2323.725890106462,2457.153999142066,1192.5382386916237,25643,769.5675774739424,36792.00000000001,0.6453189948175267,0.6969721678625787
468,2213.872921242548,1911.673988076561,259.3797256769669,3187,243.6098404099837,3636.0000000000005,0.9392015500601495,0.8765126512651265
469,2275.8859872611465,2577.0715112912567,870.9919907732864,17270,605.4194278917665,24893.0,0.6950918427553638,0.693769332744145
470,2292.8335541409506,441.66646201570427,1518.0895372438445,30947,926.7567485175218,55768.999999999985,0.6104756839310597,0.5549140203338774
471,2210.0491942324,2625.374045801527,129.63961030678928,1179,128.09761633554203,1231.4999999999995,0.9881055337361926,0.957369062119367
472,2288.6755199550307,1967.7147273749297,518.9310242291876,7116,460.8536052705593,9508.0,0.8880825846847455,0.7484223811527135
473,2213.0547818013,253.36211699164346,137.29646455628165,1077,134.37505725349487,1151.0,0.9787219043678346,0.9357080799304952
474,2224.477876106195,2.353982300884956,47.72792206135786,113,51.26879181904124,121.5,1.0741886427222063,0.9300411522633745
475,2294.5498199279714,2822.236854741897,503.58787847867995,8330,400.48442721688906,11250.5,0.7952622458402642,0.7404115372650104
476,2235.9495495495494,525.6801801801802,129.49747468305833,1110,127.91246220051983,1153.4999999999998,0.9877602826895445,0.962288686605982
477,2350.198878656712,2013.8618946634517,1536.3494218736669,34423,883.0051050568485,53615.00000000001,0.5747423681651618,0.6420404737480182
478,2329.429587482219,1701.9143928617614,519.3868683519033,7733,432.15797511079876,11517.499999999998,0.832054103489571,0.6714130670718473
479,2379.7067948437843,2241.8850775617216,815.8031739553295,13731,693.6243554265043,20960.499999999996,0.8502349311336275,0.6550893347009853
480,2322.7914327302974,2286.129132875858,538.7005768508881,9618,444.92980716850064,12650.000000000004,0.8259315588066595,0.7603162055335966
481,2273.342723004695,1921.6291079812206,127.36753236814714,1065,125.40550459420062,1127.5000000000002,0.9845955422275482,0.9445676274944566
482,2279.162686567164,1737.455223880597,199.65180361560903,2010,183.62323840164456,2378.4999999999995,0.9197174033808161,0.8450704225352115
483,2321.4147663129374,1757.7843757055768,341.94826817189073,4429,295.297541710721,5626.000000000002,0.8635737308728837,0.7872378243867755
484,2497.626745421103,2192.163959482915,1640.6702730475881,38601,1102.641925208922,58127.0,0.6720679610783316,0.6640803757290071
485,2310.776681381459,36.71254219683199,257.6812408671319,3851,248.44917036017262,4148.999999999999,0.964172516105976,0.9281754639672212
486,2330.0581617086195,485.1596109839817,336.56349186104046,5244,295.3909083359613,6156.0,0.8776677075180858,0.8518518518518519
487,2309.4016348773844,2765.906811989101,280.69343417595167,3670,253.9880478286384,4312.0,0.9048592410944208,0.851113172541744
488,2309.5414235705953,1650.6674445740957,125.22539674441619,857,122.34287578749124,912.5,0.9769813389946119,0.9391780821917808
489,2306.791878172589,1735.041878172589,107.05382386916237,788,107.29038007199397,835.5,1.0022096940985565,0.943147815679234
490,2311.0658105939006,1945.8113964686997,146.5685424949238,1246,141.87260721702847,1349.5000000000002,0.9679608243490723,0.9233049277510187
491,2508.7326182931124,2377.4063811922756,1957.635785162182,36921,1003.9002665653642,68273.99999999999,0.5128125845340508,0.5407768696722033
492,2481.5041277469863,1243.4684702143327,1284.1118318204308,25801,889.7788117981512,42197.0,0.6929138021699789,0.6114415716757116
493,2313.8126491646776,2870.36276849642,113.59797974644667,838,113.91320561450176,885.4999999999999,1.0027749249481257,0.9463579898362509
494,2371.4839959568735,1245.134770889488,419.20310216782974,5936,357.67120645438445,7522.499999999998,0.8532169838552132,0.789099368560984
495,2429.3561001042754,1327.8636600625653,794.4823227814084,15344,587.8299034816421,21466.500000000004,0.7398904753773559,0.7147881582931543
496,2368.5784114052954,1291.0567718940938,317.2914139223983,3928,273.56767155222434,5034.0,0.862196893922671,0.7802940007945968
497,2336.8953722334004,2787.387323943662,120.91168824543144,994,121.05115362618538,1033.5,1.001153448295841,0.9617803580067731
498,2373.172719935432,2630.160882432069,392.26197667087547,7434,351.53102154516415,8574.499999999998,0.896163896711594,0.8669893288238383
499,2438.696181090237,459.5713479108921,1027.3300858899106,19482,705.4803916907184,31725.499999999993,0.6867124806138678,0.6140801563411138
500,2399.812479329732,532.1694410759563,531.9726547895302,9071,423.02823045741025,12455.000000000002,0.7952067209634623,0.7283018867924527
501,2497.2397328969596,319.99836359797297,1638.2438661763952,37888,964.6670137353402,59844.00000000003,0.5888421337336301,0.6331127598422562
502,2399.875692307692,2803.3755604395606,618.842712474619,11375,499.50201133820224,16610.999999999996,0.8071550351474627,0.6847871892119681
503,2531.9893234383535,885.1872609725004,1950.4175310927021,43928,1121.3491315484127,82909.00000000001,0.5749277340222573,0.5298339142915726
504,2558.6959537572257,2567.144020552344,2137.1870837144024,38925,1077.251899343876,74339.00000000001,0.5040512866433886,0.5236147916974938
505,2375.736672051696,480.63651050080773,96.32590180780451,619,96.61364751777892,660.0,1.0029872101332467,0.9378787878787879
